# Filter 351: Planck 217 GHz top-hat [added Oct2012, via M. Negrello]
#  851 data points. Lines   3 to 853
   1.00023E+07   0.00000E+00
   1.00092E+07   0.00000E+00
   1.00161E+07   0.00000E+00
   1.00231E+07   0.00000E+00
   1.00300E+07   0.00000E+00
   1.00369E+07   0.00000E+00
   1.00438E+07   0.00000E+00
   1.00508E+07   0.00000E+00
   1.00577E+07   0.00000E+00
   1.00647E+07   0.00000E+00
   1.00716E+07   0.00000E+00
   1.00786E+07   0.00000E+00
   1.00856E+07   0.00000E+00
   1.00925E+07   0.00000E+00
   1.00995E+07   0.00000E+00
   1.01065E+07   0.00000E+00
   1.01135E+07   0.00000E+00
   1.01205E+07   0.00000E+00
   1.01274E+07   0.00000E+00
   1.01344E+07   0.00000E+00
   1.01414E+07   0.00000E+00
   1.01485E+07   0.00000E+00
   1.01555E+07   0.00000E+00
   1.01625E+07   0.00000E+00
   1.01695E+07   0.00000E+00
   1.01765E+07   0.00000E+00
   1.01836E+07   0.00000E+00
   1.01906E+07   0.00000E+00
   1.01976E+07   0.00000E+00
   1.02047E+07   0.00000E+00
   1.02117E+07   0.00000E+00
   1.02188E+07   0.00000E+00
   1.02259E+07   0.00000E+00
   1.02329E+07   0.00000E+00
   1.02400E+07   0.00000E+00
   1.02471E+07   0.00000E+00
   1.02542E+07   0.00000E+00
   1.02612E+07   0.00000E+00
   1.02683E+07   0.00000E+00
   1.02754E+07   0.00000E+00
   1.02825E+07   0.00000E+00
   1.02896E+07   0.00000E+00
   1.02967E+07   0.00000E+00
   1.03039E+07   0.00000E+00
   1.03110E+07   0.00000E+00
   1.03181E+07   0.00000E+00
   1.03252E+07   0.00000E+00
   1.03324E+07   0.00000E+00
   1.03395E+07   0.00000E+00
   1.03467E+07   0.00000E+00
   1.03538E+07   0.00000E+00
   1.03610E+07   0.00000E+00
   1.03681E+07   0.00000E+00
   1.03753E+07   0.00000E+00
   1.03825E+07   0.00000E+00
   1.03896E+07   0.00000E+00
   1.03968E+07   0.00000E+00
   1.04040E+07   0.00000E+00
   1.04112E+07   0.00000E+00
   1.04184E+07   0.00000E+00
   1.04256E+07   0.00000E+00
   1.04328E+07   0.00000E+00
   1.04400E+07   0.00000E+00
   1.04472E+07   0.00000E+00
   1.04544E+07   0.00000E+00
   1.04616E+07   0.00000E+00
   1.04689E+07   0.00000E+00
   1.04761E+07   0.00000E+00
   1.04833E+07   0.00000E+00
   1.04906E+07   0.00000E+00
   1.04978E+07   0.00000E+00
   1.05051E+07   0.00000E+00
   1.05124E+07   0.00000E+00
   1.05196E+07   0.00000E+00
   1.05269E+07   0.00000E+00
   1.05342E+07   0.00000E+00
   1.05414E+07   0.00000E+00
   1.05487E+07   0.00000E+00
   1.05560E+07   0.00000E+00
   1.05633E+07   0.00000E+00
   1.05706E+07   0.00000E+00
   1.05779E+07   0.00000E+00
   1.05852E+07   0.00000E+00
   1.05925E+07   0.00000E+00
   1.05999E+07   0.00000E+00
   1.06072E+07   0.00000E+00
