# Filter 363: VIMOS U [added March 2013]
#  507 data points. Lines   3 to 509
   5.71826E+03   4.94185E-02
   5.72537E+03   5.64178E-02
   5.73249E+03   6.36388E-02
   5.73960E+03   7.10214E-02
   5.74671E+03   7.84964E-02
   5.75382E+03   8.60089E-02
   5.76093E+03   9.35111E-02
   5.76804E+03   1.00961E-01
   5.77516E+03   1.08322E-01
   5.78227E+03   1.15562E-01
   5.78938E+03   1.22672E-01
   5.79649E+03   1.29597E-01
   5.80360E+03   1.36351E-01
   5.81071E+03   1.42905E-01
   5.81782E+03   1.49244E-01
   5.82494E+03   1.55361E-01
   5.83205E+03   1.61248E-01
   5.83916E+03   1.66901E-01
   5.84627E+03   1.72341E-01
   5.85338E+03   1.77522E-01
   5.86049E+03   1.82490E-01
   5.86760E+03   1.87202E-01
   5.87472E+03   1.91709E-01
   5.88183E+03   1.95992E-01
   5.88894E+03   2.00055E-01
   5.89605E+03   2.03905E-01
   5.90316E+03   2.07548E-01
   5.91027E+03   2.10992E-01
   5.91739E+03   2.14243E-01
   5.92450E+03   2.17310E-01
   5.93161E+03   2.20229E-01
   5.93872E+03   2.22951E-01
   5.94583E+03   2.25540E-01
   5.95294E+03   2.27948E-01
   5.96005E+03   2.30240E-01
   5.96717E+03   2.32395E-01
   5.97428E+03   2.34389E-01
   5.98139E+03   2.36291E-01
   5.98850E+03   2.38077E-01
   5.99561E+03   2.39754E-01
   6.00272E+03   2.41328E-01
   6.00984E+03   2.42805E-01
   6.01695E+03   2.44191E-01
   6.02406E+03   2.45523E-01
   6.03117E+03   2.46743E-01
   6.03828E+03   2.47887E-01
   6.04539E+03   2.48960E-01
   6.05250E+03   2.49997E-01
   6.05962E+03   2.50940E-01
   6.06673E+03   2.51854E-01
   6.07384E+03   2.52680E-01
   6.08095E+03   2.53485E-01
   6.08806E+03   2.54239E-01
   6.09517E+03   2.54945E-01
   6.10228E+03   2.55572E-01
   6.10940E+03   2.56188E-01
   6.11651E+03   2.56761E-01
   6.12362E+03   2.57294E-01
   6.13073E+03   2.57788E-01
   6.13784E+03   2.58244E-01
   6.14495E+03   2.58664E-01
   6.15207E+03   2.59081E-01
   6.15918E+03   2.59431E-01
   6.16629E+03   2.59747E-01
   6.17340E+03   2.60063E-01
   6.18051E+03   2.60314E-01
   6.18762E+03   2.60567E-01
   6.19473E+03   2.60757E-01
   6.20185E+03   2.60950E-01
   6.20896E+03   2.61113E-01
   6.21607E+03   2.61248E-01
   6.22318E+03   2.61322E-01
   6.23029E+03   2.61402E-01
   6.23740E+03   2.61456E-01
   6.24452E+03   2.61484E-01
   6.25163E+03   2.61487E-01
   6.25874E+03   2.61499E-01
   6.26585E+03   2.61455E-01
   6.27296E+03   2.61388E-01
   6.28007E+03   2.61301E-01
   6.28718E+03   2.61226E-01
   6.29430E+03   2.61100E-01
   6.30141E+03   2.60988E-01
   6.30852E+03   2.60827E-01
   6.31563E+03   2.60682E-01
