# Filter 367: HAWKI-Y @1.021um [added June 2013 - via M.Maseda]
#  350 data points. Lines   3 to 352
   9.91008E+03   9.09313E+01
   9.93006E+03   9.13184E+01
   9.95004E+03   9.19925E+01
   9.97002E+03   9.24966E+01
   9.99000E+03   9.26261E+01
   1.00100E+04   9.23420E+01
   1.00300E+04   9.19963E+01
   1.00499E+04   9.16932E+01
   1.00699E+04   9.15304E+01
   1.00899E+04   9.14267E+01
   1.01099E+04   9.12611E+01
   1.01299E+04   9.11518E+01
   1.01498E+04   9.12344E+01
   1.01698E+04   9.16392E+01
   1.01898E+04   9.22408E+01
   1.02098E+04   9.27029E+01
   1.02298E+04   9.28726E+01
   1.02497E+04   9.26878E+01
   1.02697E+04   9.24022E+01
   1.02897E+04   9.23831E+01
   1.03097E+04   9.27312E+01
   1.03297E+04   9.33224E+01
   1.03496E+04   9.36957E+01
   1.03696E+04   9.35638E+01
   1.03896E+04   9.29452E+01
   1.04096E+04   9.22064E+01
   1.04296E+04   9.17741E+01
   1.04495E+04   9.18433E+01
   1.04695E+04   9.23855E+01
   1.04895E+04   9.29509E+01
   1.05095E+04   9.31529E+01
   1.05295E+04   9.28094E+01
   1.05494E+04   9.19312E+01
   1.05694E+04   9.06353E+01
   1.05894E+04   8.88201E+01
   1.06094E+04   8.58619E+01
   1.06294E+04   8.10497E+01
   1.06493E+04   7.39769E+01
   1.06693E+04   6.45160E+01
   1.06893E+04   5.34389E+01
   1.07093E+04   4.20575E+01
   1.07293E+04   3.17385E+01
   1.07492E+04   2.35338E+01
   1.07692E+04   1.76229E+01
   1.07892E+04   1.33493E+01
   1.08092E+04   1.03533E+01
   1.08292E+04   8.18305E+00
   1.08491E+04   6.58567E+00
   1.08691E+04   5.32021E+00
   1.08891E+04   4.23913E+00
   1.09091E+04   3.31767E+00
   1.09291E+04   2.55005E+00
   1.09490E+04   1.92951E+00
   1.09690E+04   1.46477E+00
   1.09890E+04   1.11845E+00
   1.10090E+04   8.79506E-01
   1.10290E+04   7.16608E-01
   1.10489E+04   6.14790E-01
   1.10689E+04   5.45695E-01
   1.10889E+04   4.98980E-01
   1.11089E+04   4.65863E-01
   1.11289E+04   4.41258E-01
   1.11488E+04   4.10765E-01
   1.11688E+04   3.64720E-01
   1.11888E+04   3.03124E-01
   1.12088E+04   2.41136E-01
   1.12288E+04   1.81151E-01
   1.12487E+04   1.31206E-01
   1.12687E+04   9.47138E-02
   1.12887E+04   7.64125E-02
   1.13087E+04   5.62175E-02
   1.13287E+04   4.67777E-02
   1.13486E+04   3.91710E-02
   1.13686E+04   2.96843E-02
   1.13886E+04   3.51204E-02
   1.14086E+04   2.83211E-02
   1.14286E+04   3.01731E-02
   1.14485E+04   3.20310E-02
   1.14685E+04   3.08059E-02
   1.14885E+04   3.26246E-02
   1.15085E+04   3.60516E-02
   1.15285E+04   3.81873E-02
   1.15484E+04   3.37413E-02
   1.15684E+04   2.79457E-02
   1.15884E+04   2.17089E-02
   1.16084E+04   1.41094E-02
   1.16284E+04   1.05412E-02
   1.16483E+04   1.00605E-02
   1.16683E+04  -2.72839E-03
   1.16883E+04   1.37066E-02
   1.17083E+04   2.47368E-03
   1.17283E+04   2.14433E-03
   1.17482E+04   4.58240E-03
   1.17682E+04   3.87191E-03
   1.17882E+04   6.11990E-03
   1.18082E+04  -4.21204E-03
   1.18282E+04   1.12972E-02
   1.18481E+04  -2.48192E-03
   1.18681E+04   1.93458E-02
   1.18881E+04   7.09240E-03
   1.19081E+04   1.09095E-02
   1.19281E+04   1.62673E-02
   1.19480E+04   1.30339E-02
   1.19680E+04   4.40850E-03
   1.19880E+04   2.51759E-03
   1.20080E+04  -2.16211E-03
   1.20280E+04  -1.37939E-03
   1.20479E+04  -5.38457E-03
   1.20679E+04   2.63114E-03
   1.20879E+04  -1.20849E-03
   1.21079E+04   1.10588E-03
   1.21279E+04   1.68651E-03
   1.21478E+04  -8.86102E-03
   1.21678E+04  -3.67393E-03
   1.21878E+04  -6.91140E-03
   1.22078E+04  -4.44713E-03
   1.22278E+04  -4.83540E-03
   1.22477E+04  -8.82619E-03
   1.22677E+04   2.98984E-03
   1.22877E+04   5.26446E-04
   1.23077E+04  -8.43909E-03
   1.23277E+04  -3.13567E-03
   1.23476E+04  -3.86325E-03
   1.23676E+04   3.38621E-03
   1.23876E+04   2.43403E-03
   1.24076E+04  -1.02391E-03
   1.24276E+04  -1.13045E-02
   1.24475E+04   3.74146E-03
   1.24675E+04  -4.08371E-03
   1.24875E+04  -6.58067E-03
   1.25075E+04  -5.02113E-03
   1.25275E+04  -1.09085E-02
   1.25474E+04  -3.69672E-03
   1.25674E+04  -4.28612E-03
   1.25874E+04  -5.56415E-03
   1.26074E+04  -2.55385E-03
   1.26274E+04  -9.95694E-03
   1.26473E+04  -4.85183E-03
   1.26673E+04  -4.96326E-03
   1.26873E+04  -4.78844E-03
   1.27073E+04  -6.69970E-03
   1.27273E+04  -4.85390E-03
   1.27472E+04  -4.46149E-03
   1.27672E+04   1.27758E-03
   1.27872E+04  -7.42567E-03
   1.28072E+04  -6.37870E-03
   1.28272E+04   1.60872E-03
   1.28471E+04  -8.17940E-03
   1.28671E+04   8.54789E-03
   1.28871E+04  -4.85934E-03
   1.29071E+04  -5.41375E-03
   1.29271E+04  -1.88750E-03
   1.29470E+04  -8.31886E-03
   1.29670E+04  -8.00336E-03
   1.29870E+04  -1.95123E-03
   1.30070E+04  -1.05340E-02
   1.30270E+04  -8.40168E-03
   1.30469E+04  -2.52506E-03
   1.30669E+04  -1.24877E-02
   1.30869E+04  -1.46348E-04
   1.31069E+04  -1.20555E-02
   1.31269E+04   1.04561E-03
   1.31468E+04  -2.43135E-03
   1.31668E+04   1.36844E-03
   1.31868E+04  -5.48248E-03
   1.32068E+04  -7.86472E-03
   1.32268E+04   1.14937E-03
   1.32467E+04  -6.71552E-03
   1.32667E+04  -2.98793E-03
   1.32867E+04  -3.00571E-04
   1.33067E+04  -1.14208E-03
   1.33267E+04   4.33896E-03
   1.33466E+04   8.19876E-03
   1.33666E+04   1.27043E-02
   1.33866E+04   1.72719E-02
   1.34066E+04   1.66292E-02
   1.34266E+04   8.26814E-03
   1.34465E+04   6.56406E-03
   1.34665E+04   2.11627E-03
   1.34865E+04  -1.83374E-03
# Filter 368: HAWKI-Ks @2.146um [added June 2013 - via M.Maseda]
#  402 data points. Lines 355 to 756
   1.75143E+04  -5.31443E-03
   1.75342E+04  -3.76909E-03
   1.75540E+04  -2.40736E-03
   1.75739E+04  -6.99278E-03
   1.75938E+04  -1.78580E-03
   1.76137E+04  -4.66093E-04
   1.76336E+04  -3.63193E-03
   1.76534E+04  -7.31888E-03
   1.76733E+04  -7.88497E-03
   1.76932E+04  -2.14729E-03
   1.77131E+04  -3.93684E-03
   1.77330E+04  -1.36211E-03
   1.77528E+04  -3.25457E-03
   1.77727E+04  -3.30052E-03
   1.77926E+04  -1.03927E-02
   1.78125E+04   6.88585E-03
   1.78324E+04  -1.36488E-02
   1.78522E+04   1.37490E-03
   1.78721E+04  -3.54183E-03
   1.78920E+04  -4.34657E-03
   1.79119E+04  -1.60010E-03
   1.79318E+04  -4.73650E-03
   1.79516E+04  -8.41745E-03
   1.79715E+04   3.84189E-03
   1.79914E+04   7.53883E-04
   1.80113E+04  -4.35187E-03
   1.80312E+04   7.19148E-04
   1.80510E+04   4.27268E-04
   1.80709E+04  -1.63147E-03
   1.80908E+04  -8.93372E-04
   1.81107E+04  -1.91421E-03
   1.81306E+04  -1.06150E-03
   1.81504E+04  -2.48995E-03
   1.81703E+04  -5.05922E-03
   1.81902E+04  -2.25707E-03
   1.82101E+04  -3.68454E-03
   1.82300E+04  -5.32934E-03
   1.82498E+04  -3.45603E-03
   1.82697E+04  -3.11514E-03
   1.82896E+04   2.03871E-03
   1.83095E+04  -6.56476E-03
   1.83294E+04  -5.19403E-03
   1.83492E+04  -3.08714E-03
   1.83691E+04  -3.67645E-03
   1.83890E+04  -1.08334E-03
   1.84089E+04  -1.92048E-03
   1.84288E+04  -2.46887E-03
   1.84486E+04  -6.56456E-04
   1.84685E+04  -2.96005E-03
   1.84884E+04  -4.37958E-03
   1.85083E+04  -9.26140E-04
   1.85282E+04  -4.53736E-03
   1.85480E+04  -4.02510E-04
   1.85679E+04  -5.09907E-03
   1.85878E+04   1.57213E-03
   1.86077E+04   1.93703E-03
   1.86276E+04  -4.75695E-03
   1.86474E+04  -1.67600E-03
   1.86673E+04   1.06955E-04
   1.86872E+04   1.52225E-04
   1.87071E+04  -1.14311E-03
   1.87270E+04  -4.60519E-04
   1.87468E+04  -3.07660E-03
   1.87667E+04  -4.37113E-03
   1.87866E+04  -7.01000E-05
   1.88065E+04  -3.50798E-03
   1.88264E+04   9.00035E-03
   1.88462E+04   2.65412E-03
   1.88661E+04   9.40809E-04
   1.88860E+04  -2.46655E-03
   1.89059E+04   6.63151E-03
   1.89258E+04   8.19167E-03
   1.89456E+04   1.37976E-02
   1.89655E+04   9.59257E-03
   1.89854E+04   1.55695E-02
   1.90053E+04   2.25857E-02
   1.90252E+04   2.70114E-02
   1.90450E+04   3.71689E-02
   1.90649E+04   5.23343E-02
   1.90848E+04   6.54975E-02
   1.91047E+04   9.23104E-02
   1.91246E+04   1.09788E-01
   1.91444E+04   1.49835E-01
   1.91643E+04   1.90114E-01
   1.91842E+04   2.38006E-01
   1.92041E+04   2.91509E-01
   1.92240E+04   3.49900E-01
   1.92438E+04   4.09219E-01
   1.92637E+04   4.71947E-01
   1.92836E+04   5.36276E-01
   1.93035E+04   5.97074E-01
   1.93234E+04   6.65005E-01
   1.93432E+04   7.39980E-01
   1.93631E+04   8.18478E-01
   1.93830E+04   9.12340E-01
   1.94029E+04   1.00839E+00
   1.94228E+04   1.13607E+00
   1.94426E+04   1.28724E+00
   1.94625E+04   1.48028E+00
   1.94824E+04   1.69891E+00
   1.95023E+04   1.97180E+00
   1.95222E+04   2.31701E+00
   1.95420E+04   2.78430E+00
   1.95619E+04   3.35106E+00
   1.95818E+04   4.05346E+00
   1.96017E+04   4.97245E+00
   1.96216E+04   6.13807E+00
   1.96414E+04   7.62993E+00
   1.96613E+04   9.56200E+00
   1.96812E+04   1.19920E+01
   1.97011E+04   1.51441E+01
   1.97210E+04   1.88898E+01
   1.97408E+04   2.33436E+01
   1.97607E+04   2.83781E+01
   1.97806E+04   3.35879E+01
   1.98005E+04   3.87428E+01
   1.98204E+04   4.36250E+01
   1.98402E+04   4.80822E+01
   1.98601E+04   5.15266E+01
   1.98800E+04   5.44181E+01
   1.98999E+04   5.67621E+01
   1.99198E+04   5.87735E+01
   1.99396E+04   6.05451E+01
   1.99595E+04   6.22213E+01
   1.99794E+04   6.39393E+01
   1.99993E+04   6.55671E+01
   2.00192E+04   6.72747E+01
   2.00390E+04   6.90064E+01
   2.00589E+04   7.05886E+01
   2.00788E+04   7.21667E+01
   2.00987E+04   7.35400E+01
   2.01186E+04   7.47657E+01
   2.01384E+04   7.57275E+01
   2.01583E+04   7.64611E+01
   2.01782E+04   7.70151E+01
   2.01981E+04   7.72692E+01
   2.02180E+04   7.74471E+01
   2.02378E+04   7.74904E+01
   2.02577E+04   7.73802E+01
   2.02776E+04   7.72770E+01
   2.02975E+04   7.71374E+01
   2.03174E+04   7.70816E+01
   2.03372E+04   7.69840E+01
   2.03571E+04   7.69821E+01
   2.03770E+04   7.70729E+01
   2.03969E+04   7.72116E+01
   2.04168E+04   7.74129E+01
   2.04366E+04   7.77027E+01
   2.04565E+04   7.79965E+01
   2.04764E+04   7.83401E+01
   2.04963E+04   7.86676E+01
   2.05162E+04   7.90208E+01
   2.05360E+04   7.93924E+01
   2.05559E+04   7.96736E+01
   2.05758E+04   7.99705E+01
   2.05957E+04   8.01859E+01
   2.06156E+04   8.03399E+01
   2.06354E+04   8.05139E+01
   2.06553E+04   8.05537E+01
   2.06752E+04   8.05883E+01
   2.06951E+04   8.06335E+01
   2.07150E+04   8.05885E+01
   2.07348E+04   8.05576E+01
   2.07547E+04   8.05038E+01
   2.07746E+04   8.04727E+01
   2.07945E+04   8.04133E+01
   2.08144E+04   8.03998E+01
   2.08342E+04   8.04295E+01
   2.08541E+04   8.04219E+01
   2.08740E+04   8.05041E+01
   2.08939E+04   8.05836E+01
   2.09138E+04   8.06782E+01
   2.09336E+04   8.08434E+01
   2.09535E+04   8.09909E+01
   2.09734E+04   8.11714E+01
   2.09933E+04   8.13773E+01
   2.10132E+04   8.15366E+01
   2.10330E+04   8.17463E+01
   2.10529E+04   8.19240E+01
   2.10728E+04   8.20868E+01
   2.10927E+04   8.22257E+01
   2.11126E+04   8.23537E+01
   2.11324E+04   8.24653E+01
   2.11523E+04   8.25138E+01
   2.11722E+04   8.25841E+01
   2.11921E+04   8.26139E+01
   2.12120E+04   8.25767E+01
   2.12318E+04   8.25670E+01
   2.12517E+04   8.25048E+01
   2.12716E+04   8.24093E+01
   2.12915E+04   8.23366E+01
   2.13114E+04   8.22455E+01
   2.13312E+04   8.21660E+01
   2.13511E+04   8.20357E+01
   2.13710E+04   8.19444E+01
   2.13909E+04   8.18331E+01
   2.14108E+04   8.17576E+01
   2.14306E+04   8.16831E+01
   2.14505E+04   8.16213E+01
   2.14704E+04   8.15788E+01
   2.14903E+04   8.15617E+01
   2.15102E+04   8.15571E+01
   2.15300E+04   8.16045E+01
   2.15499E+04   8.16148E+01
   2.15698E+04   8.16919E+01
   2.15897E+04   8.17598E+01
   2.16096E+04   8.18230E+01
   2.16294E+04   8.19752E+01
   2.16493E+04   8.20894E+01
   2.16692E+04   8.22492E+01
   2.16891E+04   8.23297E+01
   2.17090E+04   8.25110E+01
   2.17288E+04   8.26640E+01
   2.17487E+04   8.27869E+01
   2.17686E+04   8.29224E+01
   2.17885E+04   8.30143E+01
   2.18084E+04   8.31485E+01
   2.18282E+04   8.32080E+01
   2.18481E+04   8.32791E+01
   2.18680E+04   8.33866E+01
   2.18879E+04   8.34211E+01
   2.19078E+04   8.34641E+01
   2.19276E+04   8.35547E+01
   2.19475E+04   8.35783E+01
   2.19674E+04   8.36970E+01
   2.19873E+04   8.36947E+01
   2.20072E+04   8.38148E+01
   2.20270E+04   8.38697E+01
   2.20469E+04   8.39203E+01
   2.20668E+04   8.39969E+01
   2.20867E+04   8.40589E+01
   2.21066E+04   8.41150E+01
   2.21264E+04   8.41549E+01
   2.21463E+04   8.41638E+01
   2.21662E+04   8.42445E+01
   2.21861E+04   8.42636E+01
   2.22060E+04   8.43223E+01
   2.22258E+04   8.43759E+01
   2.22457E+04   8.43869E+01
   2.22656E+04   8.44823E+01
   2.22855E+04   8.44729E+01
   2.23054E+04   8.45598E+01
   2.23252E+04   8.46154E+01
   2.23451E+04   8.46594E+01
   2.23650E+04   8.47138E+01
   2.23849E+04   8.47915E+01
   2.24048E+04   8.48186E+01
   2.24246E+04   8.48552E+01
   2.24445E+04   8.48987E+01
   2.24644E+04   8.49377E+01
   2.24843E+04   8.49617E+01
   2.25042E+04   8.49636E+01
   2.25240E+04   8.49992E+01
   2.25439E+04   8.49781E+01
   2.25638E+04   8.49623E+01
   2.25837E+04   8.49220E+01
   2.26036E+04   8.49069E+01
   2.26234E+04   8.48822E+01
   2.26433E+04   8.47899E+01
   2.26632E+04   8.47239E+01
   2.26831E+04   8.46086E+01
   2.27030E+04   8.44456E+01
   2.27228E+04   8.42642E+01
   2.27427E+04   8.40222E+01
   2.27626E+04   8.36502E+01
   2.27825E+04   8.32160E+01
   2.28024E+04   8.24891E+01
   2.28222E+04   8.16848E+01
   2.28421E+04   8.05276E+01
   2.28620E+04   7.90971E+01
   2.28819E+04   7.72614E+01
   2.29018E+04   7.50201E+01
   2.29216E+04   7.23509E+01
   2.29415E+04   6.92577E+01
   2.29614E+04   6.55112E+01
   2.29813E+04   6.13860E+01
   2.30012E+04   5.70899E+01
   2.30210E+04   5.26108E+01
   2.30409E+04   4.79929E+01
   2.30608E+04   4.34709E+01
   2.30807E+04   3.89649E+01
   2.31006E+04   3.46600E+01
   2.31204E+04   3.05818E+01
   2.31403E+04   2.69378E+01
   2.31602E+04   2.36474E+01
   2.31801E+04   2.06357E+01
   2.32000E+04   1.80523E+01
   2.32198E+04   1.57756E+01
   2.32397E+04   1.38264E+01
   2.32596E+04   1.21272E+01
   2.32795E+04   1.05898E+01
   2.32994E+04   9.28275E+00
   2.33192E+04   8.12722E+00
   2.33391E+04   7.11412E+00
   2.33590E+04   6.27146E+00
   2.33789E+04   5.49665E+00
   2.33988E+04   4.83276E+00
   2.34186E+04   4.29168E+00
   2.34385E+04   3.81222E+00
   2.34584E+04   3.37890E+00
   2.34783E+04   3.00851E+00
   2.34982E+04   2.68157E+00
   2.35180E+04   2.40258E+00
   2.35379E+04   2.16345E+00
   2.35578E+04   1.93967E+00
   2.35777E+04   1.74807E+00
   2.35976E+04   1.57818E+00
   2.36174E+04   1.42023E+00
   2.36373E+04   1.29295E+00
   2.36572E+04   1.17368E+00
   2.36771E+04   1.06342E+00
   2.36970E+04   9.65430E-01
   2.37168E+04   8.78204E-01
   2.37367E+04   8.00924E-01
   2.37566E+04   7.30494E-01
   2.37765E+04   6.73980E-01
   2.37964E+04   6.11267E-01
   2.38162E+04   5.58459E-01
   2.38361E+04   5.15980E-01
   2.38560E+04   4.71436E-01
   2.38759E+04   4.27414E-01
   2.38958E+04   3.94142E-01
   2.39156E+04   3.73395E-01
   2.39355E+04   3.37213E-01
   2.39554E+04   3.10036E-01
   2.39753E+04   2.86832E-01
   2.39952E+04   2.53182E-01
   2.40150E+04   2.38230E-01
   2.40349E+04   2.22090E-01
   2.40548E+04   2.04329E-01
   2.40747E+04   1.82342E-01
   2.40946E+04   1.73011E-01
   2.41144E+04   1.59524E-01
   2.41343E+04   1.40619E-01
   2.41542E+04   1.28041E-01
   2.41741E+04   1.36504E-01
   2.41940E+04   1.14090E-01
   2.42138E+04   1.09098E-01
   2.42337E+04   9.51492E-02
   2.42536E+04   8.69509E-02
   2.42735E+04   8.21645E-02
   2.42934E+04   7.48661E-02
   2.43132E+04   6.84488E-02
   2.43331E+04   6.34664E-02
   2.43530E+04   6.01952E-02
   2.43729E+04   5.43061E-02
   2.43928E+04   5.28972E-02
   2.44126E+04   4.72225E-02
   2.44325E+04   3.98039E-02
   2.44524E+04   3.28046E-02
   2.44723E+04   3.74479E-02
   2.44922E+04   3.23992E-02
