# microns             throughput             
  5501.500244140625   2.0153511585248295E-9  
  5511.500244140625   2.5122976852062517E-9  
  5521.500244140625   3.484316383695734E-9   
  5531.500244140625   4.624211276488756E-9   
  5541.500244140625   4.613286001042868E-9   
  5551.500244140625   4.728399404723397E-9   
  5561.500244140625   4.746432718547391E-9   
  5571.500244140625   5.2622297312672616E-9  
  5581.500244140625   5.1770855609880784E-9  
  5591.500244140625   4.541431882519752E-9   
  5601.500244140625   4.201937495882429E-9   
  5611.500244140625   4.4298084119373014E-9  
  5621.500244140625   4.39645993586598E-9    
  5631.500244140625   4.6483168932609204E-9  
  5641.500244140625   5.02348562349605E-9    
  5651.500244140625   5.950852877144286E-9   
  5661.500244140625   7.521249429054866E-9   
  5671.500244140625   8.08725753160212E-9    
  5681.500244140625   9.9596650299105E-9     
  5691.500244140625   9.36856382499047E-9    
  5701.500244140625   1.0941324782673143E-8  
  5711.500244140625   1.0849110955493692E-8  
  5721.500244140625   1.240531881969022E-8   
  5731.500244140625   1.0896573964357285E-8  
  5741.500244140625   1.0143093116903977E-8  
  5751.500244140625   9.86350744515377E-9    
  5761.500244140625   1.1944177729111983E-8  
  5771.500244140625   1.409785471361712E-8   
  5781.500244140625   1.5574493608875515E-8  
  5791.500244140625   1.7814543405676935E-8  
  5801.500244140625   2.1886723012732378E-8  
  5811.500244140625   2.6412432482906203E-8  
  5821.500244140625   2.8949399826075355E-8  
  5831.500244140625   3.049760397487637E-8   
  5841.500244140625   2.98647625908436E-8    
  5851.500244140625   2.9507611197965345E-8  
  5861.500244140625   2.9169417257530397E-8  
  5871.500244140625   3.5814332054288544E-8  
  5881.500244140625   4.095204040149142E-8   
  5891.500244140625   4.480144648905149E-8   
  5901.500244140625   4.946106707154706E-8   
  5911.500244140625   5.247747807777424E-8   
  5921.500244140625   5.960492008028328E-8   
  5931.500244140625   6.265445492275084E-8   
  5941.500244140625   7.662207228498366E-8   
  5951.500244140625   8.584355822006678E-8   
  5961.500244140625   1.0003382456450788E-7  
  5971.500244140625   1.5038498702015116E-7  
  5981.500244140625   3.3878765049727846E-7  
  5991.500244140625   1.1594924124776826E-6  
  6001.500244140625   3.973838385793771E-6   
  6011.500244140625   1.491697217345788E-5   
  6021.500244140625   7.231600269043916E-5   
  6031.500244140625   3.0996068662858127E-4  
  6041.500244140625   0.0012375376628281016  
  6051.500244140625   0.004097643703382749   
  6061.500244140625   0.010342038217888363   
  6071.500244140625   0.020728065909891017   
  6081.500244140625   0.03450906985618329    
  6091.500244140625   0.04945485086519808    
  6101.500244140625   0.06323273732296081    
  6111.500244140625   0.07432329640898833    
  6121.500244140625   0.08259606894430213    
  6131.500244140625   0.08847119104595703    
  6141.500244140625   0.09313234639328988    
  6151.500244140625   0.09709096872742948    
  6161.500244140625   0.1013079971061109     
  6171.500244140625   0.105977024888076      
  6181.500244140625   0.11077082004750177    
  6191.500244140625   0.11556458421880422    
  6201.500244140625   0.11984462847634231    
  6211.500244140625   0.12327877003210105    
  6221.500244140625   0.12611365680359643    
  6231.500244140625   0.12823155599772385    
  6241.500244140625   0.1302474414066986     
  6251.500244140625   0.13192027672804488    
  6261.500244140625   0.13317802596260775    
  6271.500244140625   0.13417819757705302    
  6281.500244140625   0.1348870920781518     
  6291.500244140625   0.13526769109861314    
  6301.500244140625   0.13552103485003442    
  6311.500244140625   0.13566131360825823    
  6321.500244140625   0.13590155669927126    
  6331.500244140625   0.13715573593307007    
  6341.500244140625   0.13927655509073944    
  6351.500244140625   0.1418304330205677     
  6361.500244140625   0.14464644912801589    
  6371.500244140625   0.14706036294204733    
  6381.500244140625   0.14900870949372413    
  6391.500244140625   0.15076615827807766    
  6401.500244140626   0.1522043555338486     
  6411.500244140626   0.15392440816422853    
  6421.500244140626   0.15567328052612545    
  6431.500244140626   0.1571619918209955     
  6441.500244140626   0.15839082446253772    
  6451.500244140626   0.1592835940979106     
  6461.500244140626   0.15998420546780598    
