# microns              throughput              
  21934.374200000006   2.012374382742199E-12   
  21950.455120000002   3.654054112134926E-12   
  21966.536040000003   1.1908684666069674E-11  
  21982.61696          2.2668227275829804E-11  
  21998.69788          3.636996791956557E-11   
  22014.7788           5.308626130916516E-11   
  22030.859719999997   7.631776864596002E-11   
  22046.94064          1.0732162888351424E-10  
  22063.02156          1.4851653126526112E-10  
  22079.10248          1.9219840087797312E-10  
  22095.1834           2.2538500852623325E-10  
  22111.26432          2.5848945160138923E-10  
  22127.34524          3.032952879969076E-10   
  22143.426159999995   3.6695799265362956E-10  
  22159.50708          4.308773086552347E-10   
  22175.588            6.962761054208328E-10   
  22191.66892          1.0493117804997429E-9   
  22207.74984          1.3877068077853906E-9   
  22217.86975          1.7091112998513636E-9   
  22229.87941          2.147186984967031E-9    
  22241.88907          2.7048242254361457E-9   
  22253.89873          3.31213694270479E-9     
  22265.90839          3.994408478978203E-9    
  22277.91805          4.164727422964875E-9    
  22289.92771          4.4261236738662865E-9   
  22301.93737          4.8213678524019E-9      
  22313.94703          5.274233543854657E-9    
  22325.95669          5.862937515588412E-9    
  22337.96635          6.413881411142009E-9    
  22349.97601          6.7973736362629524E-9   
  22361.98567          7.437169061325303E-9    
  22373.995329999994   8.009032506700632E-9    
  22386.004979999998   8.52679921363156E-9     
  22398.01464          9.438170445155725E-9    
  22410.0243           1.035871024510372E-8    
  22422.033959999997   1.1191856086867163E-8   
  22434.04362          1.1854712137173776E-8   
  22446.05328          1.3180783302614024E-8   
  22458.06294          1.4442441260146276E-8   
  22470.072599999996   1.6314313290246004E-8   
  22482.08226          1.8745847654022268E-8   
  22494.09192          2.1471589597839335E-8   
  22506.10158          2.391765658273403E-8    
  22518.111240000002   2.8117879598852458E-8   
  22530.120900000005   3.4286147810763834E-8   
  22542.13056          4.02909064598518E-8     
  22554.14021          4.668516884714965E-8    
  22566.149869999997   5.450111308035436E-8    
  22578.159529999997   6.274458206509439E-8    
  22590.16919          7.056751450747176E-8    
  22602.17885          8.307257865941717E-8    
  22614.188509999996   9.508621642069358E-8    
  22626.198169999996   1.0812723328910489E-7   
  22638.207830000003   1.2239768703386227E-7   
  22650.217490000003   1.3792081456793405E-7   
  22662.22715          1.495848508384668E-7    
  22674.236810000002   1.626486070696275E-7    
  22686.246470000002   1.7707950241544522E-7   
  22698.25613          1.9214332390888283E-7   
  22710.265789999998   1.9895816422245524E-7   
  22722.27545          2.043788018825881E-7    
  22734.2851           2.1195746511048525E-7   
  22746.294759999997   2.189199024528347E-7    
  22758.304419999997   2.3442068349741639E-7   
  22770.31408          2.4836923233075246E-7   
  22782.323740000003   2.570519563013847E-7    
  22794.333400000003   2.5869263966036625E-7   
  22806.34306          2.7557529599287764E-7   
  22818.35272          2.933487993036169E-7    
  22830.362380000002   3.0959889039420735E-7   
  22842.372040000002   3.2961304383037157E-7   
  22854.381699999998   3.523564429227796E-7    
  22866.391359999998   3.7678816297053313E-7   
  22878.40102          4.1258218496395313E-7   
  22890.41068          4.612633049340408E-7    
  22902.420339999997   5.106322513558385E-7    
  22914.42999          5.717658928112111E-7    
  22926.439650000004   6.389906910364866E-7    
  22938.449310000004   7.249304813451592E-7    
  22950.45897          8.127794345721142E-7    
  22962.46863          9.137029760387402E-7    
  22974.478290000003   1.0333133534130376E-6   
  22986.487950000002   1.1788061374476194E-6   
  22998.49761          1.3365670924667038E-6   
  23010.50727          1.514197531094137E-6    
  23022.51693          1.7351445453607698E-6   
  23034.52659          1.9811088270100927E-6   
  23046.536249999997   2.2624628767112014E-6   
  23058.545909999997   2.591743476236964E-6    
  23070.55557          2.959182330393958E-6    
  23082.56523          3.3628044797356677E-6   
  23094.57488          3.8809842321133755E-6   
  23106.58454          4.477940083190872E-6    
  23118.5942           5.1681145617895706E-6   
  23130.60386          5.959020115526738E-6    
  23142.61352          6.919271242920917E-6    
  23154.62318          8.099075874156806E-6    
  23166.632840000002   9.547292990325449E-6    
  23178.642499999998   1.1203988092208085E-5   
  23190.652159999998   1.3012486307303117E-5   
  23202.661819999998   1.5165782172229656E-5   
  23214.67148          1.7777692246151907E-5   
  23226.681139999997   2.078257040629528E-5    
  23238.6908           2.4114505590981624E-5   
  23250.70046          2.7696173783768267E-5   
  23262.710120000003   3.1572204378220194E-5   
  23274.71977          3.616719386238562E-5    
  23286.72943          4.1399930300493664E-5   
  23298.73909          4.725796276242829E-5    
  23310.748749999995   5.3473414738264214E-5   
  23322.75841          6.056981732167729E-5    
  23334.76807          6.890988792926064E-5    
  23346.777729999998   7.864562152157524E-5    
  23358.787390000005   8.966971767201617E-5    
  23370.79705          1.0213051799622655E-4   
  23382.80671          1.1698214953899868E-4   
  23394.81637          1.3363813909303502E-4   
  23406.826030000004   1.5279861305306176E-4   
  23418.83569          1.742440402416799E-4    
  23430.84535          1.987114345915513E-4    
  23442.85501          2.2674616147525334E-4   
  23454.864659999996   2.5965852331060423E-4   
  23466.87432          2.9813390621712663E-4   
  23478.883980000002   3.4279573653705163E-4   
  23490.893640000002   3.9695006343496504E-4   
  23502.903299999998   4.621592230721776E-4    
  23514.91296          5.418080245195977E-4    
  23526.92262          6.382131428607567E-4    
  23538.93228          7.563207474181473E-4    
  23550.941939999997   9.000225700436925E-4    
  23562.9516           0.0010756172299376922   
  23574.96126          0.0012885582255775282   
  23586.97092          0.0015426942560641328   
  23598.980580000003   0.0018467408365398887   
  23610.99024          0.002205502346502226    
  23622.999890000003   0.002618808095582346    
  23635.009550000002   0.0030921501160290485   
  23647.01921          0.0036238833335063515   
  23659.028870000002   0.004209531226534808    
  23671.03853          0.004846331333266465    
  23683.04819          0.005528862105560293    
  23695.057849999997   0.006253436048792034    
  23707.06751          0.007006092025478619    
  23719.07717          0.007788618167306609    
  23731.08683          0.00859829195650675     
  23743.096489999996   0.009427446011337047    
  23755.10615          0.010237098560369315    
  23767.11581          0.011112790449180397    
  23779.12547          0.012064881024271192    
  23791.135129999995   0.013110294042554684    
  23803.14478          0.014278766101685417    
  23815.154440000002   0.015598959951211924    
  23827.1641           0.0170857889425682      
  23839.173759999998   0.018787045312354967    
  23851.18342          0.020737155884946512    
  23863.19308          0.02299773554567374     
  23875.20274          0.02564595844709307     
  23887.212399999997   0.02873993763259783     
  23899.22206          0.03234269144877269     
  23911.23172          0.03656102960988832     
  23923.24138          0.041485769970198455    
  23935.251039999996   0.047209420998353464    
  23947.260700000003   0.053859998061261606    
  23959.270360000002   0.06143641772324488     
  23971.280020000002   0.06996816427790646     
  23983.28967          0.07944195034176749     
  23995.299329999998   0.08975620694204964     
  24007.30899          0.10073011071470872     
  24019.318649999997   0.11212178090277998     
  24031.328309999997   0.12364359417585964     
  24043.337969999997   0.13497959064879153     
  24055.34763          0.14582287890224768     
  24067.357290000004   0.15591111337395855     
  24079.36695          0.16505961625355656     
  24091.376610000003   0.17318405736093712     
  24103.386270000003   0.18030229515270277     
  24115.395930000002   0.18653099804901577     
  24127.40559          0.19205300467897934     
  24139.415250000002   0.19711255154505194     
  24151.42491          0.2019760406712206      
  24163.434559999998   0.20690197061185125     
  24175.444219999998   0.21211278715745513     
  24187.453879999997   0.2177715518546436      
  24199.463540000004   0.22396727059643756     
  24211.4732           0.2307703742445161      
  24223.48286          0.23823634448198217     
  24235.49252          0.24578324079015998     
  24247.502180000003   0.25343041662441446     
  24259.51184          0.2609443306832029      
  24271.5215           0.268096722607469       
  24283.531160000002   0.2746938408464489      
  24295.540820000002   0.2805995843616104      
  24307.550479999998   0.2857705615285949      
  24319.560139999998   0.2902067691217952      
  24331.5698           0.29396990722878164     
  24343.579450000005   0.2971823202849505      
  24355.58911          0.29999665905557826     
  24367.59877          0.30256816767294575     
  24379.60843          0.30504378185224096     
  24391.618090000004   0.3075520614779246      
  24403.62775          0.3101954640934998      
  24415.63741          0.31305185755296344     
  24427.64707          0.31617204115019726     
  24439.656730000002   0.3195909682078685      
  24451.66639          0.32332208291333053     
  24463.67605          0.32736006044689203     
  24475.685709999998   0.3314655954036263      
  24487.69537          0.3358643464554236      
  24499.705029999997   0.3404217229574048      
  24511.714689999997   0.3450595137334277      
  24523.72434          0.34976474886851067     
  24535.734000000004   0.3544631117639271      
  24547.74366          0.3590767101295589      
  24559.75332          0.36353542709136644     
  24571.76298          0.36777884553765183     
  24583.772640000003   0.37174998437624407     
  24595.7823           0.37540753633456825     
  24607.79196          0.37868327625735493     
  24619.80162          0.38158041298931167     
  24631.81128          0.38412016934146764     
  24643.820939999998   0.38631813158471273     
  24655.830599999998   0.3881946448374639      
  24667.84026          0.38977736924732986     
  24679.849920000004   0.39109865825080814     
  24691.85958          0.39230144204380624     
  24703.86923          0.39326352083772165     
  24715.87889          0.39412670979860254     
  24727.888549999996   0.39488327809093005     
  24739.89821          0.39593117673937533     
  24751.90787          0.39653890906525396     
  24763.917529999995   0.39701480598965777     
  24775.92719          0.3974712251769773      
  24787.936850000002   0.39791276176039003     
  24799.94651          0.398366184130038       
  24811.95617          0.39857346659081117     
  24823.965830000005   0.3985826794863836      
  24835.97549          0.3989255811564733      
  24847.98515          0.3991434996361166      
  24859.99481          0.3993832180537781      
  24872.004459999996   0.39959023548958694     
  24884.01412          0.39969301307196303     
  24896.02378          0.3997115216384828      
  24908.033440000003   0.3996942380179959      
  24920.0431           0.3995848575535027      
  24932.052760000002   0.39939530594104455     
  24944.062420000002   0.3991235905624526      
  24956.07208          0.3987693431744487      
  24968.081739999998   0.3983353062826164      
  24980.0914           0.3978260625792731      
  24992.10106          0.3972412629873408      
  25004.11072          0.3965873221957428      
  25016.12038          0.39587191091340135     
  25028.13004          0.3951054103612305      
  25040.1397           0.39429660828157637     
  25052.14935          0.393457247127878       
  25064.15901          0.39259793556210687     
  25076.168670000003   0.3917252805336958      
  25088.178330000002   0.3908535777141179      
  25100.18799          0.389992879101541       
  25112.19765          0.38916691281499394     
  25124.20731          0.3883693245418118      
  25136.21697          0.3876110830463779      
  25148.226629999997   0.3868966345223192      
  25160.236289999997   0.3862334279418145      
  25172.24595          0.3856300022391017      
  25184.25561          0.3850884947347044      
  25196.265269999996   0.38461349396492844     
  25208.274929999996   0.38421442951626794     
  25220.28459          0.3838920047337752      
  25232.294240000003   0.383643379928309       
  25244.3039           0.38347099009510277     
  25256.31356          0.3833735213097605      
  25268.323220000002   0.3833494218572442      
  25280.33288          0.3834011106843236      
  25292.342539999998   0.38352480812281364     
  25304.352199999998   0.38372982314536974     
  25316.36186          0.3840245342890518      
  25328.37152          0.384381134690465       
  25340.381179999997   0.38479492219101896     
  25352.390839999996   0.3852633974126205      
  25364.4005           0.3857807786159918      
  25376.410160000003   0.38633831946822106     
  25388.419820000003   0.3869315181146754      
  25400.42948          0.3875556498841649      
  25412.43913          0.388179686049701       
  25424.448790000002   0.38882403108499863     
  25436.45845          0.3894816465258838      
  25448.468109999998   0.390147178724834       
  25460.47777          0.3908175358685202      
  25472.48743          0.3914890336597603      
  25484.497089999997   0.3921569008761101      
  25496.506749999997   0.3928168995934598      
  25508.516410000004   0.3934796217380242      
  25520.526070000004   0.39413165349756407     
  25532.53573          0.3947689619975947      
  25544.54539          0.39538693988011997     
  25556.555050000003   0.39598351013100347     
  25568.564710000002   0.3965574393302673      
  25580.57437          0.3971081036731551      
  25592.58402          0.39763564812395047     
  25604.593679999994   0.39814026518711465     
  25616.603339999998   0.3986265218562318      
  25628.613            0.39909044024156404     
  25640.62266          0.39953389125570565     
  25652.63232          0.3999562388809089      
  25664.641980000004   0.4003617469826434      
  25676.65164          0.4007548777173955      
  25688.6613           0.40112882606608113     
  25700.670960000003   0.40152020813756395     
  25712.680620000003   0.4023021812378069      
  25724.69028          0.4026408404069544      
  25736.69994          0.40297424384843283     
  25748.709600000002   0.4033070999717687      
  25760.71926          0.4036353081719867      
  25772.72891          0.4038430400031703      
  25784.73857          0.40386529418755657     
  25796.74823          0.4041882468233964      
  25808.75789          0.4045142355132233      
  25820.76755          0.40485243144178096     
  25832.77721          0.4052119732978061      
  25844.78687          0.40557564532883184     
  25856.79653          0.4059420674826819      
  25868.80619          0.40631371778638203     
  25880.81585          0.4066847758097274      
  25892.82551          0.4070622413416499      
  25904.83517          0.4074287548250236      
  25916.84483          0.40780014095666717     
  25928.854489999998   0.40818043568590967     
  25940.864139999998   0.4085128444769792      
  25952.8738           0.4084509152906907      
  25964.88346          0.4088132113594045      
  25976.89312          0.4094920989152845      
  25988.902779999997   0.4099840499837243      
  26000.91244          0.4103010011465617      
  26012.9221           0.41026802437446847     
  26024.93176          0.41017835347898857     
  26036.941419999996   0.41007600480617334     
  26048.95108          0.40995720688522563     
  26060.96074          0.40982020101574174     
  26072.9704           0.4096691645578444      
  26084.980059999994   0.40950040156243467     
  26096.989720000005   0.40931378807137453     
  26108.99938          0.40911495719024005     
  26121.00903          0.40889259962105673     
  26133.018689999997   0.4085367834752232      
  26145.028349999997   0.4081373272381993      
  26157.03801          0.4081407772121397      
  26169.04767          0.4081253699381291      
  26181.057329999996   0.4085768554954067      
  26193.06699          0.4085467707644751      
  26205.07665          0.4085102864028817      
  26217.086310000002   0.4084757939401966      
  26229.095970000002   0.40843431254241225     
  26241.105630000002   0.4083895397150297      
  26253.11529          0.4083448858395383      
  26265.12495          0.4082978603943801      
  26277.13461          0.4082478985504886      
  26289.14427          0.40820615585141995     
  26301.15392          0.40816615004841106     
  26313.16358          0.4081277482450789      
