# microns              throughput              
  5502.000122070313    4.263059726353874E-10   
  5512.000122070313    2.891132811480117E-10   
  5522.000122070313    4.4205211938415806E-10  
  5532.000122070313    6.291159557732231E-10   
  5542.000122070313    6.791275087200021E-10   
  5552.000122070313    5.575702220569172E-10   
  5562.000122070313    5.271518101881557E-10   
  5572.000122070313    5.925066061849124E-10   
  5582.000122070313    3.4520990416512245E-10  
  5592.000122070313    1.7375639308420234E-10  
  5602.000122070312    2.333864438795359E-10   
  5612.000122070312    2.3553868369493557E-10  
  5622.000122070312    3.2795182674784205E-10  
  5632.000122070312    2.7444495090678425E-10  
  5642.000122070312    5.041299430134588E-10   
  5652.000122070312    8.58587480728633E-10    
  5662.000122070312    1.069939912871279E-9    
  5672.000122070312    1.6983581252089489E-9   
  5682.000122070312    1.8600622133660967E-9   
  5692.000122070312    2.513255848983951E-9    
  5702.000122070312    1.7697649411343866E-9   
  5712.0001220703125   1.576004782150231E-9    
  5722.0001220703125   9.845885826926568E-10   
  5732.0001220703125   1.867783891987182E-9    
  5742.0001220703125   2.1277482651824366E-9   
  5752.0001220703125   1.760014596773926E-9    
  5762.0001220703125   2.6767264445476355E-9   
  5772.0001220703125   2.226157291107937E-9    
  5782.0001220703125   2.8635749029788513E-9   
  5792.0001220703125   1.5796586956810054E-9   
  5802.0001220703125   2.2951830841345175E-9   
  5812.0001220703125   1.786330446391047E-9    
  5822.0001220703125   2.574152797507245E-9    
  5832.0001220703125   2.678968451141368E-9    
  5842.0001220703125   3.3149313186089166E-9   
  5852.0001220703125   4.714588851804493E-9    
  5862.0001220703125   6.073405044403716E-9    
  5872.0001220703125   7.490750916623024E-9    
  5882.0001220703125   5.9553576200408385E-9   
  5892.0001220703125   6.216940672655134E-9    
  5902.0001220703125   7.731740193743281E-9    
  5912.0001220703125   9.119481671311762E-9    
  5922.0001220703125   9.334468872270408E-9    
  5932.0001220703125   8.605319001670115E-9    
  5942.0001220703125   1.1229987677855597E-8   
  5952.0001220703125   1.2443203554973929E-8   
  5962.0001220703125   1.2463905668339189E-8   
  5972.0001220703125   1.0961056589556371E-8   
  5982.0001220703125   1.244245112095309E-8    
  5992.0001220703125   1.535786371223475E-8    
  6002.0001220703125   1.88277821062621E-8     
  6012.0001220703125   3.15716061084466E-8     
  6022.0001220703125   5.62892280875802E-8     
  6032.0001220703125   9.129602284692694E-8    
  6042.0001220703125   1.2155318787136664E-7   
  6052.0001220703125   1.4553517479700293E-7   
  6062.0001220703125   1.6142417258809092E-7   
  6072.0001220703125   1.714276261205133E-7    
  6082.0001220703125   1.7290369665800577E-7   
  6092.0001220703125   1.7065495809068652E-7   
  6102.0001220703125   1.803024138880443E-7    
  6112.0001220703125   2.1552050678186048E-7   
  6122.0001220703125   2.8033318937155915E-7   
  6132.0001220703125   3.696948750717555E-7    
  6142.0001220703125   4.7062745360222354E-7   
  6152.0001220703125   5.517291638946808E-7    
  6162.0001220703125   5.880345761597512E-7    
  6172.0001220703125   5.851626395126846E-7    
  6182.0001220703125   6.001478894270884E-7    
  6192.0001220703125   6.995975732506142E-7    
  6202.0001220703125   9.332017472433511E-7    
  6212.0001220703125   1.280703952483308E-6    
  6222.0001220703125   1.660122221463673E-6    
  6232.0001220703125   1.941755315871215E-6    
  6242.0001220703125   2.031856452266888E-6    
  6252.0001220703125   1.90457497883183E-6     
  6262.0001220703125   1.6012537273954638E-6   
  6272.0001220703125   1.2339361250484768E-6   
  6282.0001220703125   8.988178539935845E-7    
  6292.0001220703125   6.691671110861722E-7    
  6302.0001220703125   5.347509882634836E-7    
  6312.0001220703125   4.5624970515428055E-7   
  6322.0001220703125   4.0217575761110704E-7   
  6332.0001220703125   3.6376662589724164E-7   
  6342.0001220703125   3.4466431216970113E-7   
  6352.0001220703125   3.4130323296092943E-7   
  6362.0001220703125   3.4415344371289206E-7   
  6372.0001220703125   3.420227876172497E-7    
  6382.0001220703125   3.182428639102661E-7    
  6392.0001220703125   2.800952043433322E-7    
  6402.0001220703125   2.3254984304076594E-7   
  6412.0001220703125   1.8904911550402805E-7   
  6422.0001220703125   1.5262292388511106E-7   
  6432.0001220703125   1.2557421763464058E-7   
  6442.0001220703125   1.0799077069273783E-7   
  6452.0001220703125   9.508100775217169E-8    
  6462.0001220703125   9.336968972090907E-8    
  6472.0001220703125   9.53736588066937E-8     
  6482.0001220703125   9.648393470510602E-8    
  6492.0001220703125   9.41687068100968E-8     
  6502.0001220703125   9.268726051937866E-8    
  6512.0001220703125   1.0018541694833522E-7   
  6522.0001220703125   9.687326577450903E-8    
  6532.0001220703125   9.415111286484994E-8    
  6542.0001220703125   9.197726068295726E-8    
  6552.0001220703125   9.775972612207657E-8    
  6562.0001220703125   1.0938651024192016E-7   
  6572.0001220703125   1.1184635188269601E-7   
  6582.0001220703125   1.0474591032016773E-7   
  6592.0001220703125   9.649626896123685E-8    
  6602.0001220703125   9.620309566855684E-8    
  6612.0001220703125   1.0357599631674282E-7   
  6622.0001220703125   1.1306511439550956E-7   
  6632.0001220703125   1.1566918012566284E-7   
  6642.0001220703125   1.2235365427163171E-7   
  6652.0001220703125   1.240798260456252E-7    
  6662.0001220703125   1.2641635000467926E-7   
  6672.0001220703125   1.3661281547848235E-7   
  6682.0001220703125   1.5058857326646347E-7   
  6692.0001220703125   1.6176907853418076E-7   
  6702.0001220703125   1.5818852824468002E-7   
  6712.0001220703125   1.5376917005890234E-7   
  6722.0001220703125   1.5413473670435318E-7   
  6732.0001220703125   1.555896568447629E-7    
  6742.000122070313    1.566404059929178E-7    
  6752.000122070313    1.6066617455088245E-7   
  6762.000122070313    1.6993309105133798E-7   
  6772.000122070313    1.7046975971194807E-7   
  6782.000122070313    1.6650499495076E-7      
  6792.000122070313    1.6511858207923377E-7   
  6802.000122070313    1.6524915019614728E-7   
  6812.000122070313    1.5660880030206625E-7   
  6822.000122070313    1.535358607198059E-7    
  6832.000122070313    1.4049114320868965E-7   
  6842.000122070313    1.3620819812505415E-7   
  6852.000122070312    1.2705078240557626E-7   
  6862.000122070312    1.2951272018996248E-7   
  6872.000122070312    1.387391698303556E-7    
  6882.000122070312    1.5583640962393002E-7   
  6892.000122070312    1.7477659147157202E-7   
