# microns              throughput
  37348.03696          2.8991410281842646E-4   
  37361.54928          3.097071425787457E-4    
  37375.06159          3.3067268792894814E-4   
  37388.57391          3.5333399523131343E-4   
  37402.08622          3.771727750751875E-4    
  37415.59854          4.0205302939996806E-4   
  37429.110850000005   4.2795208973468897E-4   
  37442.62317          4.553298053144884E-4    
  37456.13548          4.843294067332001E-4    
  37469.647789999995   5.152729513804868E-4    
  37483.16011          5.479626250274455E-4    
  37496.67242          5.827075374264222E-4    
  37510.18474          6.201419405905625E-4    
  37523.69705          6.599786428078284E-4    
  37537.209370000004   7.01959493563029E-4     
  37550.72168          7.462573928970918E-4    
  37564.234000000004   7.929524721864744E-4    
  37577.74631          8.424763237339247E-4    
  37591.25862          8.950148457221799E-4    
  37604.770939999995   9.501792940454561E-4    
  37618.28325          0.0010081729708261945   
  37631.79557          0.0010694056737273955   
  37645.30788          0.0011339115153191734   
  37658.8202           0.0012019768837665326   
  37672.33251          0.001273717458556677    
  37685.84482          0.0013491018694331415   
  37699.35714          0.001428615458243114    
  37712.86945          0.0015123256474547544   
  37726.38177          0.0016000015721296828   
  37739.89408          0.001692110464919096    
  37753.4064           0.0017889972936339575   
  37766.91871          0.001892244876109786    
  37780.43103          0.002000221172304468    
  37793.94334          0.002113240979936035    
  37807.45565          0.002232188329448329    
  37820.967970000005   0.0023577637713888882   
  37834.480279999996   0.0024902370917756827   
  37847.9926           0.0026297231619670674   
  37861.504909999996   0.0027770328237962313   
  37875.01723          0.0029327761985474847   
  37888.529539999996   0.0030972474646865688   
  37902.04185          0.003271070857307304    
  37915.55417          0.0034541706337684304   
  37929.06648          0.0036480073893551605   
  37942.5788           0.0038537675496836373   
  37956.09111          0.004072098630007276    
  37969.60343          0.0043039267572646065   
  37983.11574          0.004550737365109138    
  37996.628059999995   0.004813188090227566    
  38010.14037          0.005093364031941787    
  38023.65268          0.005392538864571627    
  38037.165            0.005711841586583985    
  38050.67731000001    0.006053042390062598    
  38064.18963          0.006418300314139619    
  38077.70194          0.0068090406508304335   
  38091.21426          0.007227273720495669    
